full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@realAmienRais Ketika anies bicara semua kubu lawan tertunduk lesu meratapi diri mereka harus bertahan pada pilihan yang salah.akal dan hati saling beradu,Ketika anies bicara semua kubu lawan tertunduk lesu meratapi diri mereka harus bertahan pada pilihan yang salah akal dan hati saling beradu,ketika anies bicara semua kubu lawan tertunduk lesu meratapi diri mereka harus bertahan pada pilihan yang salah akal dan hati saling beradu,anies bicara kubu lawan tertunduk lesu meratapi bertahan pilihan salah akal hati beradu ,anies,anies bicara kubu lawan tunduk lesu ratap tahan pilih salah akal hati adu,negative
"@tempodotco @prabowo hanya pak anies yang pantas memimpin negeri indonesia, yang lain belum berpengalaman, cuman bisa joged joges",hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa joged joges,hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa joged joges,anies memimpin negeri indonesia berpengalaman cuman joged joges ,anies,anies pimpin negeri indonesia alam cuman joged joges,neutral
@Resty_J_Cayah @prabowo Anies paling terbaik untuk saat ini,Anies paling terbaik untuk saat ini,anies paling terbaik untuk saat ini,anies terbaik ,anies,anies baik,positive
@zy_zy_its_me Gemiy lu ah ini kan debat pilpres ..pak anies capres begitupun prabowo..mosok pak anies tak boleh mendebat prabowo dengan alasan budi pekerti.,Gemiy lu ah ini kan debat pilpres pak anies capres begitupun prabowo mosok pak anies tak boleh mendebat prabowo dengan alasan budi pekerti,gemiy lu ah ini kan debat pilpres pak anies capres begitupun prabowo mosok pak anies tak boleh mendebat prabowo dengan alasan budi pekerti,gemiy lu ah debat pilpres anies capres prabowo mosok anies mendebat prabowo alasan budi pekerti ,anies,gemiy lu ah debat pilpres anies capres prabowo mosok anies debat prabowo alas budi pekerti,negative
@FirzaHusain Jawa Barat dukung Anies utk perubahan bangsa ini.,Jawa Barat dukung Anies utk perubahan bangsa ini,jawa barat dukung anies utk perubahan bangsa ini,jawa barat dukung anies perubahan bangsa ,anies,jawa barat dukung anies ubah bangsa,positive
Padahal memberikan rekomendasi itu ada syarat dan ujungnya akan berdampak ke partai pula.. dan kayaknya Gerindra juga mendapat limpahan elektabilitasnya Anies deh.. jadi enggak usah mendramatisir.,Padahal memberikan rekomendasi itu ada syarat dan ujungnya akan berdampak ke partai pula dan kayaknya Gerindra juga mendapat limpahan elektabilitasnya Anies deh jadi enggak usah mendramatisir,padahal memberikan rekomendasi itu ada syarat dan ujungnya akan berdampak ke partai pula dan kayaknya gerindra juga mendapat limpahan elektabilitasnya anies deh jadi enggak usah mendramatisir,rekomendasi syarat ujungnya berdampak partai kayaknya gerindra limpahan elektabilitasnya anies deh mendramatisir ,anies,rekomendasi syarat ujung dampak partai kayak gerindra limpah elektabilitasnya anies deh mendramatisir,neutral
"@Fahrihamzah cermati baik2, Anies itu mengutip pernyataan pak bowo sendiri om... ga cape tah nyapuin pak bowo terus?",cermati baik Anies itu mengutip pernyataan pak bowo sendiri om ga cape tah nyapuin pak bowo terus,cermati baik anies itu mengutip pernyataan pak bowo sendiri om ga cape tah nyapuin pak bowo terus,cermati anies mengutip pernyataan bowo om capek teh nyapuin bowo ,anies,cermat anies kutip nyata bowo om capek teh nyapuin bowo,neutral
@PallakaGO @Hasbil_Lbs Itu pak anies dateng sendiri ke gerindra,Itu pak anies dateng sendiri ke gerindra,itu pak anies dateng sendiri ke gerindra,anies gerindra ,anies,anies gerindra,neutral
"@al1eeff @RizkyRisksky @Gerindra @prabowo Siapa yg maksa Gerindra dukung Anies? Dukung anies menguntungkan elektabilitas Gerindra, krn dia ga punya jagoan. Bantuan Gerindra sdh terbayar lunas.",Siapa yg maksa Gerindra dukung Anies Dukung anies menguntungkan elektabilitas Gerindra krn dia ga punya jagoan Bantuan Gerindra sdh terbayar lunas,siapa yg maksa gerindra dukung anies dukung anies menguntungkan elektabilitas gerindra krn dia ga punya jagoan bantuan gerindra sdh terbayar lunas,maksa gerindra dukung anies dukung anies menguntungkan elektabilitas gerindra jagoan bantuan gerindra terbayar lunas ,anies,maksa gerindra dukung anies dukung anies untung elektabilitas gerindra jago bantu gerindra bayar lunas,positive
"@Fol1eadeux @Arie_Kriting Itukan cuma masalah proses, dana itu bisa disalurkan lewat bantuan dana desa atau istilah lainnya yg penting pemegang kekuasaan ada niat baik, jujur dan transparan dan itu ada pd anies, liat aja reklamasi apakah yg sudah jadi di hancurkan, tidak, yg terlanjur jadi dikelola juga",Itukan cuma masalah proses dana itu bisa disalurkan lewat bantuan dana desa atau istilah lainnya yg penting pemegang kekuasaan ada niat baik jujur dan transparan dan itu ada pd anies liat aja reklamasi apakah yg sudah jadi di hancurkan tidak yg terlanjur jadi dikelola juga,itukan cuma masalah proses dana itu bisa disalurkan lewat bantuan dana desa atau istilah lainnya yg penting pemegang kekuasaan ada niat baik jujur dan transparan dan itu ada pd anies liat aja reklamasi apakah yg sudah jadi di hancurkan tidak yg terlanjur jadi dikelola juga,itukan proses dana disalurkan bantuan dana desa istilah pemegang kekuasaan niat jujur transparan anies lihat reklamasi hancurkan terlanjur dikelola ,anies,itu proses dana salur bantu dana desa istilah pegang kuasa niat jujur transparan anies lihat reklamasi hancur lanjur kelola,positive
"Irma Hutabarat Serang Balik Anies Soal Etika, Gara-gara Prabowo Disinggung Terkait Putusan MK dalam Debat https://t.co/mwDOtFogPw",Irma Hutabarat Serang Balik Anies Soal Etika Gara gara Prabowo Disinggung Terkait Putusan MK dalam Debat,irma hutabarat serang balik anies soal etika gara gara prabowo disinggung terkait putusan mk dalam debat,irma hutabarat serang anies etika gara gara prabowo disinggung terkait putusan debat ,anies,irma hutabarat serang anies etika gara gara prabowo singgung kait putus debat,neutral
"@zy_zy_its_me anda org rendah ...mental kere ya jelas,Anies elektabilitasnyabtinggi..prabowo yg berharap dan mendekati Anies krn Anies lbh dr oposisi.sdh membela dan berkorban utk plongo krn jujur..eh dipecat jdi menteri krn fitnahan,...Anies lbh dr oposisi...dikuto kuyo..difitnah sama plongo",anda org rendah mental kere ya jelas Anies elektabilitasnyabtinggi prabowo yg berharap dan mendekati Anies krn Anies lbh dr oposisi sdh membela dan berkorban utk plongo krn jujur eh dipecat jdi menteri krn fitnahan Anies lbh dr oposisi dikuto kuyo difitnah sama plongo,anda org rendah mental kere ya jelas anies elektabilitasnyabtinggi prabowo yg berharap dan mendekati anies krn anies lbh dr oposisi sdh membela dan berkorban utk plongo krn jujur eh dipecat jdi menteri krn fitnahan anies lbh dr oposisi dikuto kuyo difitnah sama plongo,orang rendah mental kere ya anies elektabilitasnyabtinggi prabowo berharap mendekati anies anies oposisi membela berkorban plongo jujur eh dipecat menteri fitnahan anies oposisi dikuto kuyo difitnah plongo ,anies,orang rendah mental kere ya anies elektabilitasnyabtinggi prabowo harap dekat anies anies oposisi bela korban plongo jujur eh pecat menteri fitnah anies oposisi dikuto kuyo fitnah plongo,negative
@gus_munozz jaman anies passwordnya domba tersesat,jaman anies passwordnya domba tersesat,jaman anies passwordnya domba tersesat,jaman anies passwordnya domba tersesat ,anies,jaman anies passwordnya domba sesat,neutral
Sepemikiran,Sepemikiran,sepemikiran,sepemikiran ,anies,pikir,neutral
@KompasTV Opposisi vs Opposisi.   Yang menang Anies 😀😀😀 https://t.co/TVIBOrd1b1,Opposisi vs Opposisi Yang menang Anies,opposisi vs opposisi yang menang anies,opposisi vs opposisi menang anies ,anies,opposisi vs opposisi menang anies,positive
@AbdulMuis58 @DokterTifa @KPU_ID Mungkin KPU Trauma juga klo pakai Podium takut ada yg gebrak podium lag,Mungkin KPU Trauma juga klo pakai Podium takut ada yg gebrak podium lag,mungkin kpu trauma juga klo pakai podium takut ada yg gebrak podium lag,kpu trauma kalo pakai podium takut gebrak podium lag ,anies,kpu trauma kalo pakai podium takut gebrak podium lag,negative
"@faridamph @RBugeh @GibranRakabumi Berarti yang ga cerdas gausah pilih Anies. Karena beliau presiden untuk kaum2 yg cerdas aja, bukan untuk mencerdaskan seluruh rakyat Indonesia. Miris.",Berarti yang ga cerdas gausah pilih Anies Karena beliau presiden untuk kaum yg cerdas aja bukan untuk mencerdaskan seluruh rakyat Indonesia Miris,berarti yang ga cerdas gausah pilih anies karena beliau presiden untuk kaum yg cerdas aja bukan untuk mencerdaskan seluruh rakyat indonesia miris,cerdas pilih anies beliau presiden kaum cerdas mencerdaskan rakyat indonesia miris ,anies,cerdas pilih anies beliau presiden kaum cerdas cerdas rakyat indonesia miris,positive
"@tribunnews hanya pak anies yang pantas memimpin negeri indonesia, yang lain belum berpengalaman, yang mencla mencle minggir dulu",hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman yang mencla mencle minggir dulu,hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman yang mencla mencle minggir dulu,anies memimpin negeri indonesia berpengalaman mencla mencle minggir ,anies,anies pimpin negeri indonesia alam mencla mencle minggir,neutral
"@kompascom Sebenarnya yg jadi BuzzeRp itu siapa @risoriso19889 ? Ente lah BuzzeRp yg Nyata. Tidak mau melihat Kebenaran Yg Hakiki Lalu Panik. Ente lihat Rekam Jejak Anies saat kadi GoodBener DKI. Walau diusung oleh Partai Gerindra &amp  PKS, Adakah Kebijakan Anies yg tidak Pro Rakyat?",Sebenarnya yg jadi Buzze Rp itu siapa Ente lah Buzze Rp yg Nyata Tidak mau melihat Kebenaran Yg Hakiki Lalu Panik Ente lihat Rekam Jejak Anies saat kadi Good Bener DKI Walau diusung oleh Partai Gerindra amp PKS Adakah Kebijakan Anies yg tidak Pro Rakyat,sebenarnya yg jadi buzze rp itu siapa ente lah buzze rp yg nyata tidak mau melihat kebenaran yg hakiki lalu panik ente lihat rekam jejak anies saat kadi good bener dki walau diusung oleh partai gerindra amp pks adakah kebijakan anies yg tidak pro rakyat,buzze rp ente buzze rp nyata kebenaran hakiki panik ente lihat rekam jejak anies kadi good dki diusung partai gerindra amp pks adakah kebijakan anies pro rakyat ,anies,buzze rp ente buzze rp nyata benar hakiki panik ente lihat rekam jejak anies kadi good dki usung partai gerindra amp pks ada bijak anies pro rakyat,positive
Leadership dan intelektual Anies Baswedan elegan. https://t.co/SfSCRrpati,Leadership dan intelektual Anies Baswedan elegan,leadership dan intelektual anies baswedan elegan,leadership intelektual anies baswedan elegan ,anies,leadership intelektual anies baswedan elegan,positive
"@pedokyubie @Afutami Lho justru drpd membangun 1 IKN, anies mau membangun 14 kota di luar Jawa. Kota kota seperti Makassar, Pontianak, Medan, Banda Aceh, Balikpapan, Banjarmasin, Pekanbaru, Padang, Manado, Surabaya, Semarang, itu lebih butuh sistem transportasi publik yg terintegrasi.",Lho justru drpd membangun IKN anies mau membangun kota di luar Jawa Kota kota seperti Makassar Pontianak Medan Banda Aceh Balikpapan Banjarmasin Pekanbaru Padang Manado Surabaya Semarang itu lebih butuh sistem transportasi publik yg terintegrasi,lho justru drpd membangun ikn anies mau membangun kota di luar jawa kota kota seperti makassar pontianak medan banda aceh balikpapan banjarmasin pekanbaru padang manado surabaya semarang itu lebih butuh sistem transportasi publik yg terintegrasi,lho membangun ikn anies membangun kota jawa kota kota makassar pontianak medan banda aceh balikpapan banjarmasin pekanbaru padang manado surabaya semarang butuh sistem transportasi publik terintegrasi ,anies,lho bangun ikn anies bangun kota jawa kota kota makassar pontianak medan banda aceh balikpapan banjarmasin pekanbaru padang manado surabaya semarang butuh sistem transportasi publik integrasi,neutral
"@KomKompos063 @Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Aku yakin sih bnyak yg pindah ke no 1 bukan karena pak Anies pinter ngomong doang, tapi karena mereka mulai cari tau sendiri jejak rekamnya no 1, karena sebelumnya banyak dihasut oleh buzzer yg hnya bisa mengeluarkan kata2 yg basi jago ngomong tapi hasil nol""""",Aku yakin sih bnyak yg pindah ke no bukan karena pak Anies pinter ngomong doang tapi karena mereka mulai cari tau sendiri jejak rekamnya no karena sebelumnya banyak dihasut oleh buzzer yg hnya bisa mengeluarkan kata yg basi jago ngomong tapi hasil nol,aku yakin sih bnyak yg pindah ke no bukan karena pak anies pinter ngomong doang tapi karena mereka mulai cari tau sendiri jejak rekamnya no karena sebelumnya banyak dihasut oleh buzzer yg hnya bisa mengeluarkan kata yg basi jago ngomong tapi hasil nol,sih pindah no anies pintar mengomong doang cari tau jejak rekamnya no dihasut buzzer mengeluarkan basi jago mengomong hasil nol ,anies,sih pindah no anies pintar omong doang cari tau jejak rekam no hasut buzzer keluar basi jago omong hasil nol,negative
@JUST_OGA @zenrs @supriatma halah kubu yang nyerang anies juga mencitrakan diri terus seolah olah mereka pelindung buat non muslim  whic is politik identitas juga ujung2 nya,halah kubu yang nyerang anies juga mencitrakan diri terus seolah olah mereka pelindung buat non muslim whic is politik identitas juga ujung nya,halah kubu yang nyerang anies juga mencitrakan diri terus seolah olah mereka pelindung buat non muslim whic is politik identitas juga ujung nya,halah kubu menyerang anies mencitrakan olah pelindung non muslim whic is politik identitas ujung nya ,anies,halah kubu serang anies citra olah lindung non muslim whic is politik identitas ujung nya,negative
@Gerindra Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
@sobat_anies 𝙚𝙛𝙚𝙠 𝙢𝙞𝙣𝙪𝙢 𝙖𝙨𝙖𝙢 𝙨𝙪𝙡𝙛𝙖𝙩,,,,anies,,neutral
"@sobat_anies Ya iyalah merrka kan buzer bayaran kerja karena dibayar bekerja bukan pakai hati, tapi bagaimana merubah citra taik kucing itu harum jelas akan menjadi lucu, mereka memutar balikkan fakta jadi akan jenaka",Ya iyalah merrka kan buzer bayaran kerja karena dibayar bekerja bukan pakai hati tapi bagaimana merubah citra taik kucing itu harum jelas akan menjadi lucu mereka memutar balikkan fakta jadi akan jenaka,ya iyalah merrka kan buzer bayaran kerja karena dibayar bekerja bukan pakai hati tapi bagaimana merubah citra taik kucing itu harum jelas akan menjadi lucu mereka memutar balikkan fakta jadi akan jenaka,ya iyalah merrka buzer bayaran kerja dibayar pakai hati merubah citra tahi kucing harum lucu memutar balikkan fakta jenaka ,anies,ya iya merrka buzer bayar kerja bayar pakai hati rubah citra tahi kucing harum lucu putar balik fakta jenaka,positive
@kurawa Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
@ajengcute16__ Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
"@PartaiSocmed @kopi_starbak Ya elah kelakuan lu udah kaya bajer receh aja med.. Itu konteksnya pilpres 2019, dan anies udah komit untuk mendukung om wowo..",Ya elah kelakuan lu udah kaya bajer receh aja med Itu konteksnya pilpres dan anies udah komit untuk mendukung om wowo,ya elah kelakuan lu udah kaya bajer receh aja med itu konteksnya pilpres dan anies udah komit untuk mendukung om wowo,ya elah kelakuan lu kayak bajer receh med konteksnya pilpres anies komit mendukung om wowo ,anies,ya elah laku lu kayak bajer receh med konteks pilpres anies komit dukung om wowo,positive
"@VIVAcoid Anak rusa dalam perigi Keselek manggis mati meremang Joget sana goyang disini Dikepret Anies gemoy-nya hilang  Habis manis sepah dibuang Makan keripik gak pakai minum Dikepret Anies, jenderal meradang Nasib baik tak sampai tantrum",Anak rusa dalam perigi Keselek manggis mati meremang Joget sana goyang disini Dikepret Anies gemoy nya hilang Habis manis sepah dibuang Makan keripik gak pakai minum Dikepret Anies jenderal meradang Nasib baik tak sampai tantrum,anak rusa dalam perigi keselek manggis mati meremang joget sana goyang disini dikepret anies gemoy nya hilang habis manis sepah dibuang makan keripik gak pakai minum dikepret anies jenderal meradang nasib baik tak sampai tantrum,anak rusa perigi keselek manggis mati meremang joget goyang dikepret anies gemoy nya hilang habis manis sepah dibuang makan keripik pakai minum dikepret anies jenderal meradang nasib tantrum ,anies,anak rusa perigi keselek manggis mati remang joget goyang kepret anies gemoy nya hilang habis manis sepah buang makan keripik pakai minum kepret anies jenderal radang nasib tantrum,negative
Calon presiden nomor urut 1 Anies Baswedan menyebut nama Mega Suryani Dewi dan Harun Al-Rasyid dalam debat pertama capres. Siapa mereka? Ini faktanya. https://t.co/r4Tn6qUKyB,Calon presiden nomor urut Anies Baswedan menyebut nama Mega Suryani Dewi dan Harun Al Rasyid dalam debat pertama capres Siapa mereka Ini faktanya,calon presiden nomor urut anies baswedan menyebut nama mega suryani dewi dan harun al rasyid dalam debat pertama capres siapa mereka ini faktanya,calon presiden nomor urut anies baswedan menyebut nama mega suryani dewi harun al rasyid debat capres faktanya ,anies,calon presiden nomor urut anies baswedan sebut nama mega suryani dewi harun al rasyid debat capres fakta,negative
@Ndons_Back @99propaganda @bengkeldodo @AditBandit234 @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @Alie_Fahnoor @AndreasSolusi Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
"@democrazymedia hanya pak anies yang pantas memimpin negeri indonesia, yang lain belum berpengalaman, cuman bisa mencla mencle",hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa mencla mencle,hanya pak anies yang pantas memimpin negeri indonesia yang lain belum berpengalaman cuman bisa mencla mencle,anies memimpin negeri indonesia berpengalaman cuman mencla mencle ,anies,anies pimpin negeri indonesia alam cuman mencla mencle,neutral
@FirzaHusain Alhamdu Llillah... Pa Anies keren dah poko nya,Alhamdu Llillah Pa Anies keren dah poko nya,alhamdu llillah pa anies keren dah poko nya,alhamdu llillah anies keren deh pokok nya ,anies,alhamdu llillah anies keren deh pokok nya,positive
"Hasil Polling Ketua DPP PSI @sigitwid  : Setelah Debat, Anies-Muhaimin Mendapat Dukungan Luas 76% Netizen https://t.co/oBicTrSHxD https://t.co/IoYvPADI4T",Hasil Polling Ketua DPP PSI Setelah Debat Anies Muhaimin Mendapat Dukungan Luas Netizen,hasil polling ketua dpp psi setelah debat anies muhaimin mendapat dukungan luas netizen,hasil polling ketua dpp psi debat anies muhaimin dukungan luas netizen ,anies,hasil polling ketua dpp psi debat anies muhaimin dukung luas netizen,positive
"@are_inismyname @Ndons_Back @bengkeldodo @P4P4B0W0_2024 @BANGSAygSUJUD @99propaganda @Bank_Joee_ @florieliciouss @Alie_Fahnoor @G0mb4k @Kimberley_2024 Nooon...! Simak dong, apa inti pertanyaan Anies. Bkn soal Solusi... Tp klo nanti kelak jd Presiden ada Good will ga? Gicu loooh...",Non Simak dong apa inti pertanyaan Anies Bkn soal Solusi Tp klo nanti kelak jd Presiden ada Good will ga Gicu loh,non simak dong apa inti pertanyaan anies bkn soal solusi tp klo nanti kelak jd presiden ada good will ga gicu loh,non simak inti anies solusi kalo kelak presiden good will gicu loh ,anies,non simak inti anies solusi kalo kelak presiden good will gicu loh,positive
Ustaz Abdul Somad Resmi Dukung Anies di Pilpres 2024 https://t.co/3C2qA7umlQ,Ustaz Abdul Somad Resmi Dukung Anies di Pilpres,ustaz abdul somad resmi dukung anies di pilpres,ustaz abdul somad resmi dukung anies pilpres ,anies,ustaz abdul somad resmi dukung anies pilpres,positive
"Ya Alloh...Itu yang saya pikirkan wktu nonton debat capres,cuma pikir takut darting tidk pakai teori kedokteran maklum awam  Sy gak mendoakan buruk sm PS Sy juga 2019 relawan PS tp sejak masuk rejim sy kecewa  Skrng All out dukung Anies-cakimim  AMIN AJA DULU",Ya Alloh Itu yang saya pikirkan wktu nonton debat capres cuma pikir takut darting tidk pakai teori kedokteran maklum awam Sy gak mendoakan buruk sm PS Sy juga relawan PS tp sejak masuk rejim sy kecewa Skrng All out dukung Anies cakimim AMIN AJA DULU,ya alloh itu yang saya pikirkan wktu nonton debat capres cuma pikir takut darting tidk pakai teori kedokteran maklum awam sy gak mendoakan buruk sm ps sy juga relawan ps tp sejak masuk rejim sy kecewa skrng all out dukung anies cakimim amin aja dulu,ya allah pikirkan menonton debat capres pikir takut darting tidk pakai teori kedokteran maklum awam mendoakan buruk pas relawan pas masuk rejim kecewa all out dukung anies cakimim amin ,anies,ya allah pikir tonton debat capres pikir takut darting tidk pakai teori dokter maklum awam doa buruk pas rawan pas masuk rejim kecewa all out dukung anies cakimim amin,negative
@kumparan Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
@Hasbil_Lbs Anies tunduk oligarki ? Coba yg tanya LBP .. yg menipu rakyat Rempang pastinya sekaum yg tunduk oligarki https://t.co/rdgvJluxQz,Anies tunduk oligarki Coba yg tanya LBP yg menipu rakyat Rempang pastinya sekaum yg tunduk oligarki,anies tunduk oligarki coba yg tanya lbp yg menipu rakyat rempang pastinya sekaum yg tunduk oligarki,anies tunduk oligarki coba lbp menipu rakyat rempang pastinya sekaum tunduk oligarki ,anies,anies tunduk oligarki coba lbp tipu rakyat rempang pasti kaum tunduk oligarki,negative
"@Gerindra Pesan yang disampaikan oleh Pak Anies dan Cak Imin selalu menitikberatkan pada tidak melakukan serangan terhadap paslon lain, dengan AMIN mengajak untuk menjalankan pemilu dengan ketenangan",Pesan yang disampaikan oleh Pak Anies dan Cak Imin selalu menitikberatkan pada tidak melakukan serangan terhadap paslon lain dengan AMIN mengajak untuk menjalankan pemilu dengan ketenangan,pesan yang disampaikan oleh pak anies dan cak imin selalu menitikberatkan pada tidak melakukan serangan terhadap paslon lain dengan amin mengajak untuk menjalankan pemilu dengan ketenangan,pesan anies cak imin menitikberatkan serangan paslon amin mengajak menjalankan pemilu ketenangan ,anies,pesan anies cak imin menitikberatkan serang paslon amin ajak jalan milu tenang,neutral
"Jika ANE jadi ANIES mungkin ANE gak BERANI tuk MENGANGKAT KEPALA memandang  serta berSUARA keras serta menggunakan/mengangkat  TELUNJUK juga pasang MUKA/MIMIK kesal,emosi n benci pada PRABOWO.. Tolong para ULAMA2nya AJARI anies sopan santun,adab n agak berakhlaq sedikit,tolong?! https://t.co/lhf1bL64m8",Jika ANE jadi ANIES mungkin ANE gak BERANI tuk MENGANGKAT KEPALA memandang serta ber SUARA keras serta menggunakan mengangkat TELUNJUK juga pasang MUKA MIMIK kesal emosi n benci pada PRABOWO Tolong para ULAMA nya AJARI anies sopan santun adab n agak berakhlaq sedikit tolong,jika ane jadi anies mungkin ane gak berani tuk mengangkat kepala memandang serta ber suara keras serta menggunakan mengangkat telunjuk juga pasang muka mimik kesal emosi n benci pada prabowo tolong para ulama nya ajari anies sopan santun adab n agak berakhlaq sedikit tolong,ane anies ane berani mengangkat kepala memandang ber suara keras mengangkat telunjuk pasang muka mimik kesal emosi n benci prabowo tolong ulama nya ajari anies sopan santun adab n berakhlaq tolong ,anies,ane anies ane berani angkat kepala pandang ber suara keras angkat telunjuk pasang muka mimik kesal emosi n benci prabowo tolong ulama nya ajar anies sopan santun adab n berakhlaq tolong,negative
@Dennysiregar7 Andai waktu itu lockdown..negara benar2 chaos dimanfaatkan gerombolan 212 pendukung Anies,Andai waktu itu lockdown negara benar chaos dimanfaatkan gerombolan pendukung Anies,andai waktu itu lockdown negara benar chaos dimanfaatkan gerombolan pendukung anies,andai lockdown negara chaos dimanfaatkan gerombolan pendukung anies ,anies,andai lockdown negara chaos manfaat gerombol dukung anies,negative
@PreciosaKanti Memang semua indah oleh karya cerdas dan berkelas Anies Presiden 2024 - 2029 https://t.co/PZT4dMfAYJ,Memang semua indah oleh karya cerdas dan berkelas Anies Presiden,memang semua indah oleh karya cerdas dan berkelas anies presiden,indah karya cerdas berkelas anies presiden ,anies,indah karya cerdas kelas anies presiden,positive
@bumnbersatu Kalo anies gimana bang? Diambil dari mana?😀😀,Kalo anies gimana bang Diambil dari mana,kalo anies gimana bang diambil dari mana,kalo anies bang diambil ,anies,kalo anies bang ambil,neutral
"Alhamdulillah pendukung Anies rata2 punya intelegensia tinggi, bisa memahami pemaparan Capres 1.2.3. Serumit apapun. Kalau pendukung Capres 2,3. Kalian hanya paham joget dan cair 100rb",Alhamdulillah pendukung Anies rata punya intelegensia tinggi bisa memahami pemaparan Capres Serumit apapun Kalau pendukung Capres Kalian hanya paham joget dan cair rb,alhamdulillah pendukung anies rata punya intelegensia tinggi bisa memahami pemaparan capres serumit apapun kalau pendukung capres kalian hanya paham joget dan cair rb,alhamdulillah pendukung anies intelegensia memahami pemaparan capres serumit apapun pendukung capres paham joget cair ribu ,anies,alhamdulillah dukung anies intelegensia paham papar capres rumit apa dukung capres paham joget cair ribu,positive
"@zy_zy_its_me Ketika si Gemoy (Gemuk melehoy) kena serangan balik dari Pak Anies, tiba2 para pendukung si gemoy berubah jadi bijak.. Awokawokawok (begitulah bunyinya)  Wakanda No More Indonesia Forever",Ketika si Gemoy Gemuk melehoy kena serangan balik dari Pak Anies tiba para pendukung si gemoy berubah jadi bijak Awokawokawok begitulah bunyinya Wakanda No More Indonesia Forever,ketika si gemoy gemuk melehoy kena serangan balik dari pak anies tiba para pendukung si gemoy berubah jadi bijak awokawokawok begitulah bunyinya wakanda no more indonesia forever,sih gemoy gemuk melehoy kena serangan anies pendukung sih gemoy berubah bijak awokawokawok bunyinya wakanda no more indonesia forever ,anies,sih gemoy gemuk melehoy kena serang anies dukung sih gemoy ubah bijak awokawokawok bunyi wakanda no more indonesia forever,positive
@Dennysiregar7 Kenapa bukan anies yg nyerang isu wadas?,Kenapa bukan anies yg nyerang isu wadas,kenapa bukan anies yg nyerang isu wadas,anies menyerang isu wadas ,anies,anies serang isu wadas,negative
@zy_zy_its_me Anies&amp cak imin Presiden&amp wapres RI 2024 Allah akbar,Anies amp cak imin Presiden amp wapres RI Allah akbar,anies amp cak imin presiden amp wapres ri allah akbar,anies amp cak imin presiden amp wapres ri allah akbar ,anies,anies amp cak imin presiden amp wapres ri allah akbar,neutral
